N,P,K,temperature,humidity,ph,rainfall,label
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,ਨਾਰੀਅਲ
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,ਨਾਰੀਅਲ
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,ਨਾਰੀਅਲ
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,ਨਾਰੀਅਲ
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,ਨਾਰੀਅਲ
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,ਨਾਰੀਅਲ
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,ਨਾਰੀਅਲ
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,ਨਾਰੀਅਲ
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,ਨਾਰੀਅਲ
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,ਨਾਰੀਅਲ
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,ਨਾਰੀਅਲ
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,ਨਾਰੀਅਲ
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,ਨਾਰੀਅਲ
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,ਨਾਰੀਅਲ
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,ਨਾਰੀਅਲ
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,ਨਾਰੀਅਲ
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,ਨਾਰੀਅਲ
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,ਨਾਰੀਅਲ
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,ਨਾਰੀਅਲ
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,ਨਾਰੀਅਲ
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,ਨਾਰੀਅਲ
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,ਨਾਰੀਅਲ
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,ਨਾਰੀਅਲ
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,ਨਾਰੀਅਲ
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,ਨਾਰੀਅਲ
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,ਨਾਰੀਅਲ
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,ਨਾਰੀਅਲ
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,ਨਾਰੀਅਲ
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,ਨਾਰੀਅਲ
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,ਨਾਰੀਅਲ
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,ਨਾਰੀਅਲ
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,ਕਪਾਹ
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,ਕਪਾਹ
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,ਕਪਾਹ
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,ਕਪਾਹ
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,ਕਪਾਹ
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,ਕਪਾਹ
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,ਕਪਾਹ
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,ਕਪਾਹ
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,ਕਪਾਹ
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,ਕਪਾਹ
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,ਕਪਾਹ
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,ਕਪਾਹ
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,ਕਪਾਹ
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,ਕਪਾਹ
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,ਕਪਾਹ
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,ਕਪਾਹ
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,ਕਪਾਹ
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,ਕਪਾਹ
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,ਕਪਾਹ
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,ਕਪਾਹ
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,ਕਪਾਹ
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,ਕਪਾਹ
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,ਕਪਾਹ
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,ਕਪਾਹ
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,ਕਪਾਹ
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,ਕਪਾਹ
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,ਕਪਾਹ
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,ਕਪਾਹ
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,ਕਪਾਹ
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,ਕਪਾਹ
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,ਕਪਾਹ
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,ਕਪਾਹ
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,ਕਪਾਹ
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,ਕਪਾਹ
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,ਕਪਾਹ
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,ਕਪਾਹ
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,ਕਪਾਹ
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,ਕਪਾਹ
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,ਕਪਾਹ
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,ਕਪਾਹ
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,ਕਪਾਹ
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,ਕਪਾਹ
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,ਕਪਾਹ
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,ਕਪਾਹ
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,ਕਪਾਹ
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,ਕਪਾਹ
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,ਕਪਾਹ
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,ਕਪਾਹ
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,ਕਪਾਹ
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,ਕਪਾਹ
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,ਕਪਾਹ
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,ਕਪਾਹ
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,ਕਪਾਹ
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,ਕਪਾਹ
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,ਕਪਾਹ
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,ਕਪਾਹ
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,ਕਪਾਹ
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,ਕਪਾਹ
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,ਕਪਾਹ
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,ਕਪਾਹ
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,ਕਪਾਹ
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,ਕਪਾਹ
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,ਕਪਾਹ
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,ਕਪਾਹ
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,ਕਪਾਹ
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,ਕਪਾਹ
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,ਕਪਾਹ
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,ਕਪਾਹ
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,ਕਪਾਹ
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,ਕਪਾਹ
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,ਕਪਾਹ
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,ਕਪਾਹ
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,ਕਪਾਹ
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,ਕਪਾਹ
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,ਕਪਾਹ
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,ਕਪਾਹ
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,ਕਪਾਹ
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,ਕਪਾਹ
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,ਕਪਾਹ
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,ਕਪਾਹ
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,ਕਪਾਹ
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,ਕਪਾਹ
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,ਕਪਾਹ
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,ਕਪਾਹ
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,ਕਪਾਹ
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,ਕਪਾਹ
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,ਕਪਾਹ
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,ਕਪਾਹ
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,ਕਪਾਹ
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,ਕਪਾਹ
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,ਕਪਾਹ
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,ਕਪਾਹ
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,ਕਪਾਹ
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,ਕਪਾਹ
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,ਕਪਾਹ
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,ਕਪਾਹ
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,ਕਪਾਹ
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,ਕਪਾਹ
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,ਕਪਾਹ
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,ਕਪਾਹ
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972, ਜੂਟ/ਪਟਸਨ
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997, ਜੂਟ/ਪਟਸਨ
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511, ਜੂਟ/ਪਟਸਨ
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697, ਜੂਟ/ਪਟਸਨ
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157, ਜੂਟ/ਪਟਸਨ
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618, ਜੂਟ/ਪਟਸਨ
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728, ਜੂਟ/ਪਟਸਨ
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028, ਜੂਟ/ਪਟਸਨ
67,55,44,26.284017,75.14640198,7.251847296,182.2685447, ਜੂਟ/ਪਟਸਨ
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465, ਜੂਟ/ਪਟਸਨ
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675, ਜੂਟ/ਪਟਸਨ
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485, ਜੂਟ/ਪਟਸਨ
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913, ਜੂਟ/ਪਟਸਨ
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635, ਜੂਟ/ਪਟਸਨ
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552, ਜੂਟ/ਪਟਸਨ
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011, ਜੂਟ/ਪਟਸਨ
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373, ਜੂਟ/ਪਟਸਨ
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389, ਜੂਟ/ਪਟਸਨ
82,35,44,26.96656378,78.21047693,6.239011,169.8391177, ਜੂਟ/ਪਟਸਨ
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964, ਜੂਟ/ਪਟਸਨ
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984, ਜੂਟ/ਪਟਸਨ
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411, ਜੂਟ/ਪਟਸਨ
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097, ਜੂਟ/ਪਟਸਨ
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477, ਜੂਟ/ਪਟਸਨ
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516, ਜੂਟ/ਪਟਸਨ
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049, ਜੂਟ/ਪਟਸਨ
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843, ਜੂਟ/ਪਟਸਨ
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886, ਜੂਟ/ਪਟਸਨ
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791, ਜੂਟ/ਪਟਸਨ
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765, ਜੂਟ/ਪਟਸਨ
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571, ਜੂਟ/ਪਟਸਨ
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152, ਜੂਟ/ਪਟਸਨ
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429, ਜੂਟ/ਪਟਸਨ
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779, ਜੂਟ/ਪਟਸਨ
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281, ਜੂਟ/ਪਟਸਨ
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087, ਜੂਟ/ਪਟਸਨ
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632, ਜੂਟ/ਪਟਸਨ
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013, ਜੂਟ/ਪਟਸਨ
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886, ਜੂਟ/ਪਟਸਨ
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212, ਜੂਟ/ਪਟਸਨ
66,47,36,24.85441411,74.4407048,6.57256106,175.572958, ਜੂਟ/ਪਟਸਨ
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782, ਜੂਟ/ਪਟਸਨ
89,52,45,24.89326318,77.01222585,7.207457208,196.469984, ਜੂਟ/ਪਟਸਨ
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846, ਜੂਟ/ਪਟਸਨ
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865, ਜੂਟ/ਪਟਸਨ
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254, ਜੂਟ/ਪਟਸਨ
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874, ਜੂਟ/ਪਟਸਨ
62,56,35,25.97825807,81.65769588,6.235357638,163.3488091, ਜੂਟ/ਪਟਸਨ
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282, ਜੂਟ/ਪਟਸਨ
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409, ਜੂਟ/ਪਟਸਨ
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282, ਜੂਟ/ਪਟਸਨ
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533, ਜੂਟ/ਪਟਸਨ
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382, ਜੂਟ/ਪਟਸਨ
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342, ਜੂਟ/ਪਟਸਨ
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277, ਜੂਟ/ਪਟਸਨ
67,41,40,25.848795,87.81661683,7.333143205,152.6194403, ਜੂਟ/ਪਟਸਨ
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605, ਜੂਟ/ਪਟਸਨ
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184, ਜੂਟ/ਪਟਸਨ
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048, ਜੂਟ/ਪਟਸਨ
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934, ਜੂਟ/ਪਟਸਨ
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424, ਜੂਟ/ਪਟਸਨ
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014, ਜੂਟ/ਪਟਸਨ
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826, ਜੂਟ/ਪਟਸਨ
75,36,44,23.28081,74.27607475,6.613341343,153.7447398, ਜੂਟ/ਪਟਸਨ
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456, ਜੂਟ/ਪਟਸਨ
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221, ਜੂਟ/ਪਟਸਨ
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847, ਜੂਟ/ਪਟਸਨ
66,58,35,23.5643831,79.46283115,7.321619041,185.25947, ਜੂਟ/ਪਟਸਨ
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257, ਜੂਟ/ਪਟਸਨ
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267, ਜੂਟ/ਪਟਸਨ
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622, ਜੂਟ/ਪਟਸਨ
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174, ਜੂਟ/ਪਟਸਨ
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052, ਜੂਟ/ਪਟਸਨ
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112, ਜੂਟ/ਪਟਸਨ
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864, ਜੂਟ/ਪਟਸਨ
67,46,44,26.82489244,78.20392774,7.093328631,153.9199807, ਜੂਟ/ਪਟਸਨ
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234, ਜੂਟ/ਪਟਸਨ
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109, ਜੂਟ/ਪਟਸਨ
71,56,37,23.18866654,86.20899734,6.491506245,176.103677, ਜੂਟ/ਪਟਸਨ
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252, ਜੂਟ/ਪਟਸਨ
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553, ਜੂਟ/ਪਟਸਨ
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533, ਜੂਟ/ਪਟਸਨ
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598, ਜੂਟ/ਪਟਸਨ
90,50,44,26.91643698,73.48655995,6.253408852,171.4716375, ਜੂਟ/ਪਟਸਨ
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562, ਜੂਟ/ਪਟਸਨ
87,48,38,23.81579631,80.94023552,7.161865733,190.312216, ਜੂਟ/ਪਟਸਨ
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697, ਜੂਟ/ਪਟਸਨ
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744, ਜੂਟ/ਪਟਸਨ
82,46,41,23.3250131,79.79609448,6.581693772,187.3096148, ਜੂਟ/ਪਟਸਨ
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601, ਜੂਟ/ਪਟਸਨ
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654, ਜੂਟ/ਪਟਸਨ
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828, ਜੂਟ/ਪਟਸਨ
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863, ਜੂਟ/ਪਟਸਨ
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713, ਜੂਟ/ਪਟਸਨ
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238, ਜੂਟ/ਪਟਸਨ
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313, ਜੂਟ/ਪਟਸਨ
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736, ਜੂਟ/ਪਟਸਨ
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386, ਜੂਟ/ਪਟਸਨ
90,39,43,24.44743944,82.286484,6.7693455,190.9684885, ਜੂਟ/ਪਟਸਨ
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075, ਜੂਟ/ਪਟਸਨ
91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,ਕੌਫ਼ੀ
107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,ਕੌਫ਼ੀ
83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,ਕੌਫ਼ੀ
108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,ਕੌਫ਼ੀ
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,ਕੌਫ਼ੀ
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,ਕੌਫ਼ੀ
109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,ਕੌਫ਼ੀ
89,25,34,23.07895447,63.65861483,7.184801627,129.8765443,ਕੌਫ਼ੀ
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,ਕੌਫ਼ੀ
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,ਕੌਫ਼ੀ
84,36,28,26.7350622,55.55164819,6.119892347,140.6305213,ਕੌਫ਼ੀ
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,ਕੌਫ਼ੀ
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,ਕੌਫ਼ੀ
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,ਕੌਫ਼ੀ
95,39,29,27.35152643,55.99375012,7.13411409,148.9812525,ਕੌਫ਼ੀ
81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,ਕੌਫ਼ੀ
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,ਕੌਫ਼ੀ
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,ਕੌਫ਼ੀ
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,ਕੌਫ਼ੀ
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,ਕੌਫ਼ੀ
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,ਕੌਫ਼ੀ
83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,ਕੌਫ਼ੀ
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,ਕੌਫ਼ੀ
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,ਕੌਫ਼ੀ
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,ਕੌਫ਼ੀ
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,ਕੌਫ਼ੀ
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,ਕੌਫ਼ੀ
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,ਕੌਫ਼ੀ
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,ਕੌਫ਼ੀ
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,ਕੌਫ਼ੀ
98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,ਕੌਫ਼ੀ
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,ਕੌਫ਼ੀ
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,ਕੌਫ਼ੀ
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,ਕੌਫ਼ੀ
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,ਕੌਫ਼ੀ
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,ਕੌਫ਼ੀ
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,ਕੌਫ਼ੀ
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,ਕੌਫ਼ੀ
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,ਕੌਫ਼ੀ
113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,ਕੌਫ਼ੀ
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,ਕੌਫ਼ੀ
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,ਕੌਫ਼ੀ
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,ਕੌਫ਼ੀ
113,33,34,26.00373964,62.1445102,6.559817161,153.477776,ਕੌਫ਼ੀ
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,ਕੌਫ਼ੀ
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,ਕੌਫ਼ੀ
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,ਕੌਫ਼ੀ
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,ਕੌਫ਼ੀ
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,ਕੌਫ਼ੀ
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,ਕੌਫ਼ੀ
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,ਕੌਫ਼ੀ
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,ਕੌਫ਼ੀ
99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,ਕੌਫ਼ੀ
120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,ਕੌਫ਼ੀ
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,ਕੌਫ਼ੀ
100,40,35,27.56441788,54.41094079,6.955787351,177.816092,ਕੌਫ਼ੀ
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,ਕੌਫ਼ੀ
115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,ਕੌਫ਼ੀ
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,ਕੌਫ਼ੀ
82,24,26,24.31274458,53.57285558,6.089443603,184.4103931,ਕੌਫ਼ੀ
94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,ਕੌਫ਼ੀ
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,ਕੌਫ਼ੀ
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,ਕੌਫ਼ੀ
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,ਕੌਫ਼ੀ
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,ਕੌਫ਼ੀ
97,22,26,23.60567546,59.68849145,6.074190142,185.1568059,ਕੌਫ਼ੀ
99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,ਕੌਫ਼ੀ
89,28,33,26.44414097,53.83876189,6.993236001,175.3723314,ਕੌਫ਼ੀ
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,ਕੌਫ਼ੀ
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,ਕੌਫ਼ੀ
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,ਕੌਫ਼ੀ
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,ਕੌਫ਼ੀ
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,ਕੌਫ਼ੀ
119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,ਕੌਫ਼ੀ
116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,ਕੌਫ਼ੀ
95,37,35,27.31317116,68.4233391,6.348337519,192.4288139,ਕੌਫ਼ੀ
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,ਕੌਫ਼ੀ
